driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
mongo,collection 1 range filter,build,2827.0,26.449593208348073,26.0,5.227369823315178,0.19763516898495456,13.0,33.0,36.0,39.0,40.0
neo4j,collection 1 range filter,build,2906.0,12.915003441156228,10.0,6.286504569901241,0.48675980603056157,4.0,23.0,25.0,31.0,33.0
postgres,collection 1 range filter,build,2881.0,38.90038181187088,37.0,15.768313972920932,0.405351136376483,17.0,64.0,70.0,77.19999999999982,82.0
mongo,collection 1 range filter,exec,2945.0,3379.537860780985,2113.0,2760.2165241516664,0.8167437791372463,599.0,7315.799999999999,7605.0,8832.24,12028.0
neo4j,collection 1 range filter,exec,2917.0,2956.952348303051,2595.0,995.3787121745913,0.33662318323994084,1444.0,4489.4,4709.4,5252.560000000001,6156.0
postgres,collection 1 range filter,exec,2907.0,774.499484004128,584.0,377.939272710934,0.48797872757384514,314.0,1334.4,1572.6999999999998,1779.88,1870.0
mongo,collection 1 range filter,total,2945.0,3407.5293718166386,2138.0,2761.6214551820676,0.8104468527911114,619.0,7345.6,7639.4,8860.56,12082.0
neo4j,collection 1 range filter,total,2917.0,2970.9074391498116,2612.0,993.1340543969576,0.33428643427584,1462.0,4500.8,4720.599999999999,5263.240000000002,6163.0
postgres,collection 1 range filter,total,2903.0,814.0754392008267,641.0,372.03770589848153,0.4570064246916832,367.0,1366.8000000000002,1598.9,1810.98,1898.0
mongo,collection 3 range filter,build,2809.0,27.5062299750801,28.0,5.201911116575951,0.18911756068675137,14.0,34.0,37.0,40.0,41.0
neo4j,collection 3 range filter,build,2887.0,15.218219605126428,12.0,7.261774954146845,0.4771763808494809,4.0,26.0,30.0,35.0,37.0
postgres,collection 3 range filter,build,2898.0,45.39648033126294,43.0,17.84588110999629,0.3931115579836366,17.0,73.0,80.0,92.0,96.0
mongo,collection 3 range filter,exec,2950.0,3453.9759322033897,2162.0,2809.8309050398966,0.8135062201337997,597.0,7484.0,7898.0,8613.55,10462.0
neo4j,collection 3 range filter,exec,2939.0,3125.7373256209594,2556.0,1275.8553325315304,0.4081773993206767,1387.0,5033.0,5301.5,5970.899999999995,7317.0
postgres,collection 3 range filter,exec,2918.0,791.2631939684716,603.0,393.9642591133128,0.4978928150789364,285.0,1449.6000000000004,1581.0,1754.1499999999996,1891.0
mongo,collection 3 range filter,total,2950.0,3486.5505084745764,2190.0,2815.6396220948486,0.8075717289197504,618.0,7516.1,7925.8499999999985,8641.51,14486.0
neo4j,collection 3 range filter,total,2939.0,3142.2204831575364,2571.0,1272.5948033051297,0.40499857031876135,1403.0,5044.200000000002,5311.299999999999,5982.279999999995,7339.0
postgres,collection 3 range filter,total,2911.0,836.8268636207489,663.0,389.38930895829543,0.465316454198783,317.0,1483.0,1622.0,1787.8000000000002,1931.0
mongo,collection all,build,919.0,73.09357997823722,68.0,16.612918304710604,0.2272828654672122,49.0,97.0,106.0,120.0,127.0
neo4j,collection all,build,894.0,26.212527964205815,24.0,7.201749483140755,0.27474456080600135,15.0,38.0,40.34999999999991,45.069999999999936,48.0
postgres,collection all,build,895.0,59.423463687150836,55.0,20.818607966285384,0.350343225966934,33.0,91.0,104.0,118.05999999999995,123.0
mongo,collection all,exec,910.0,1189.3549450549451,1156.0,212.80793479034787,0.17892718710688735,752.0,1483.5,1611.1999999999998,1753.9099999999999,1790.0
neo4j,collection all,exec,889.0,4865.149606299213,4685.0,968.105093449115,0.19898773353149282,2956.0,6266.4000000000015,6786.399999999997,7545.0,7785.0
postgres,collection all,exec,917.0,661.4645583424209,640.0,153.44379402159058,0.2319758361749704,409.0,882.8,952.7999999999997,1055.5600000000004,1116.0
mongo,collection all,total,908.0,1263.0088105726873,1230.0,222.76353873356808,0.17637528485059437,807.0,1579.6000000000001,1700.3,1869.86,1882.0
neo4j,collection all,total,890.0,4896.471910112359,4711.0,978.3189467281522,0.19980078813639163,2973.0,6321.900000000001,6847.549999999999,7614.1,7913.0
postgres,collection all,total,916.0,724.8329694323144,703.5,169.71075826006324,0.2341377467873459,444.0,971.5,1058.25,1164.25,1237.0
mongo,collection all only,build,877.0,37.01824401368301,36.0,6.093610331103392,0.16461100447798166,26.0,46.0,49.0,53.0,55.0
neo4j,collection all only,build,925.0,17.564324324324325,17.0,3.1686749218720367,0.18040403168164176,10.0,22.0,24.0,26.75999999999999,27.0
postgres,collection all only,build,904.0,40.501106194690266,40.0,6.372177801801272,0.15733342618273155,26.0,50.0,52.0,57.0,58.0
mongo,collection all only,exec,911.0,919.5071350164654,913.0,121.12155234945222,0.13172442903043197,687.0,1081.0,1152.5,1227.6999999999998,1265.0
neo4j,collection all only,exec,921.0,3224.890336590662,3175.0,466.1188432195625,0.1445378895309479,2187.0,3872.0,4038.0,4410.399999999999,4545.0
postgres,collection all only,exec,935.0,425.6770053475936,410.0,81.19672660103157,0.19074726983368304,297.0,521.6,590.0,646.0,676.0
mongo,collection all only,total,910.0,958.5318681318681,953.0,124.829020912017,0.13022939044823068,720.0,1125.1,1196.6499999999999,1276.9099999999999,1304.0
neo4j,collection all only,total,921.0,3243.231270358306,3191.0,467.39162396381965,0.14411294940190408,2202.0,3889.0,4057.0,4434.999999999998,4568.0
postgres,collection all only,total,937.0,469.2796157950907,454.0,86.78060028702852,0.18492301256255922,328.0,576.9999999999999,650.0,701.92,730.0
mongo,collection get by id,build,2806.0,16.255523877405558,16.0,5.0210178350396415,0.30888071482080187,5.0,23.0,26.0,30.0,30.0
neo4j,collection get by id,build,2839.0,11.081718915110955,8.0,7.030965467795695,0.6344652415076437,2.0,22.0,26.0,31.0,33.0
postgres,collection get by id,build,2790.0,27.894982078853047,24.0,10.028825963930652,0.3595207889211523,12.0,44.0,49.0,55.0,56.0
mongo,collection get by id,exec,2887.0,522.5753377208174,494.0,138.51100234255622,0.2650546100140586,250.0,721.4000000000001,791.6999999999998,904.4199999999996,950.0
neo4j,collection get by id,exec,2874.0,1313.3521224773835,1108.0,542.5670987205276,0.4131162461572607,595.0,2130.100000000001,2367.7,2810.97,3013.0
postgres,collection get by id,exec,2864.0,358.2171787709497,337.0,97.27119442767997,0.2715425171998154,173.0,511.0,539.0,611.0,645.0
mongo,collection get by id,total,2886.0,539.7879417879418,510.0,142.9357774370487,0.2647998711560728,262.0,744.5,815.0,934.6000000000004,978.0
neo4j,collection get by id,total,2874.0,1325.4331941544885,1114.5,549.6880625624508,0.4147233259184399,601.0,2149.7000000000003,2395.0499999999997,2850.08,3045.0
postgres,collection get by id,total,2862.0,387.76904262753317,364.5,106.11993955845352,0.2736678999421461,189.0,552.9000000000001,587.0,663.7799999999997,701.0
mongo,collection id in list,build,2848.0,26.177668539325843,25.0,6.163106170382325,0.23543373089638198,14.0,35.0,38.0,43.0,44.0
neo4j,collection id in list,build,2865.0,15.531588132635253,12.0,7.732914832942767,0.4978830733152283,6.0,27.0,31.0,38.0,40.0
postgres,collection id in list,build,2839.0,35.82000704473406,33.0,10.772374548717208,0.3007362487467982,18.0,52.0,57.0,65.0,68.0
mongo,collection id in list,exec,2889.0,891.2928348909658,878.0,158.7339455333087,0.17809404420122715,589.0,1113.0,1180.0,1298.2399999999998,1369.0
neo4j,collection id in list,exec,2884.0,1720.7368238557558,1639.5,462.9208461107514,0.26902478036906163,906.0,2397.7000000000003,2620.7,2940.0,3080.0
postgres,collection id in list,exec,2781.0,595.9561308881697,576.0,124.5054138373459,0.20891707859736602,328.0,773.0,853.0,931.0,955.0
mongo,collection id in list,total,2886.0,918.4365904365904,904.0,162.97576123705386,0.1774491161764159,606.0,1149.0,1210.75,1327.4500000000003,1404.0
neo4j,collection id in list,total,2884.0,1737.5918862690708,1654.0,469.94260306284065,0.27045626005534235,916.0,2424.7000000000003,2649.7,2974.3600000000006,3113.0
postgres,collection id in list,total,2818.0,639.4112845990064,615.0,133.18772176925737,0.2082974213581221,348.0,831.0,916.1500000000001,997.0,1014.0
mongo,collection id in list only,build,2836.0,24.48836389280677,24.0,4.321253656053014,0.17646150943233666,14.0,31.0,33.0,36.0,37.0
neo4j,collection id in list only,build,2749.0,11.598763186613313,10.0,4.6159032966600755,0.3979651297637933,6.0,20.0,22.0,24.0,24.0
postgres,collection id in list only,build,2855.0,31.318388791593694,29.0,8.311548871001904,0.26538877610564826,16.0,45.0,49.0,54.0,55.0
mongo,collection id in list only,exec,2916.0,831.9807956104253,813.0,134.17704047355335,0.1612742039016748,502.0,1015.0,1077.25,1187.85,1258.0
neo4j,collection id in list only,exec,2911.0,1517.6980419099966,1461.0,362.19412860626534,0.23864702899033216,845.0,2048.0,2202.0,2426.2000000000007,2577.0
postgres,collection id in list only,exec,2831.0,588.6969268809607,564.0,138.894654596058,0.23593575616565704,318.0,794.0,883.0,965.0,979.0
mongo,collection id in list only,total,2912.0,857.2585851648352,840.0,136.3766309302498,0.15908459044948156,519.0,1044.0,1109.0,1220.7799999999997,1284.0
neo4j,collection id in list only,total,2910.0,1530.9831615120274,1473.5,366.0960629675707,0.23912481349958636,854.0,2071.0,2223.649999999999,2445.91,2598.0
postgres,collection id in list only,total,2833.0,622.2633250970703,594.0,141.16631759374957,0.22685945306471061,338.0,835.8000000000002,916.8000000000002,1000.0,1014.0
mongo,collection int equality,build,2939.0,60.640013610071456,40.0,46.63272462104099,0.7690091384362082,13.0,138.0,148.0,166.0,216.0
neo4j,collection int equality,build,2909.0,7.458576830525954,7.0,1.7600427604454434,0.23597568281955086,3.0,10.0,10.0,12.0,13.0
postgres,collection int equality,build,2906.0,27.51582931865107,24.0,8.480447733027628,0.3082025126271343,16.0,43.0,45.0,49.0,53.0
mongo,collection int equality,exec,2950.0,3614.0227118644066,2119.5,3213.7787800806723,0.8892525134195253,472.0,8207.1,8658.399999999998,9475.119999999997,13876.0
neo4j,collection int equality,exec,2943.0,3129.5079850492693,2500.0,1767.301240180238,0.5647217545452003,1009.0,5714.400000000001,5944.8,7012.759999999984,9913.0
postgres,collection int equality,exec,2941.0,805.9836790207412,581.0,454.44290677250973,0.5638363636899589,281.0,1533.0,1654.0,1883.6,2252.0
mongo,collection int equality,total,2950.0,3681.1010169491524,2159.5,3264.102090063418,0.8867189666988988,489.0,8329.0,8797.3,9720.219999999994,14001.0
neo4j,collection int equality,total,2943.0,3137.6595310907237,2508.0,1768.442188840782,0.5636182547269653,1017.0,5722.8,5951.8,7021.179999999984,9922.0
postgres,collection int equality,total,2941.0,835.2876572594356,609.0,459.0271488132319,0.5495437946722356,304.0,1565.0,1692.0,1921.1999999999994,2298.0
mongo,collection string equality,build,2905.0,20.47986230636833,21.0,5.176667826719855,0.25276868317176826,7.0,27.0,29.0,33.0,36.0
neo4j,collection string equality,build,2868.0,7.908647140864714,8.0,1.8586298450496155,0.23501236203166817,4.0,10.0,11.0,12.0,12.0
postgres,collection string equality,build,2933.0,29.097511080804637,24.0,10.404016432283399,0.3575569196757462,14.0,45.0,48.0,57.0,63.0
mongo,collection string equality,exec,2950.0,3294.10813559322,2075.0,2801.1017528238212,0.8503369159492951,366.0,7252.299999999999,7621.949999999997,8469.039999999999,10758.0
neo4j,collection string equality,exec,2946.0,2920.6446028513237,2355.5,1677.3223732898225,0.5742986913410523,886.0,5342.5,5617.0,6491.800000000007,9531.0
postgres,collection string equality,exec,2948.0,839.3653324287652,582.0,521.343820211196,0.6211166938508759,208.0,1630.3000000000002,1778.65,2093.0,2463.0
mongo,collection string equality,total,2950.0,3315.6071186440677,2095.0,2804.3042971953664,0.8457890808070768,377.0,7276.299999999999,7648.399999999998,8493.0,10795.0
neo4j,collection string equality,total,2946.0,2929.2909029192124,2366.0,1678.4013116310882,0.5729718786066832,893.0,5351.0,5628.5,6500.350000000007,9549.0
postgres,collection string equality,total,2948.0,869.5742876526458,617.0,526.8332539609974,0.6058519225345846,227.0,1665.0,1810.65,2134.53,2507.0
mongo,collection string equality multiple,build,2914.0,23.46156485929993,24.0,5.398064371407442,0.23008117334797912,10.0,30.0,32.0,36.0,39.0
neo4j,collection string equality multiple,build,2915.0,7.758147512864494,8.0,2.087687702678587,0.2690961597748433,3.0,11.0,11.0,12.0,13.0
postgres,collection string equality multiple,build,2923.0,28.596647280191583,24.0,9.716576420663051,0.3397802660381646,15.0,44.0,46.0,53.0,61.0
mongo,collection string equality multiple,exec,2950.0,3352.884406779661,2079.5,2893.336542549318,0.8629395444408643,401.0,7527.1,8077.65,8765.569999999998,12250.0
neo4j,collection string equality multiple,exec,2944.0,2975.397758152174,2366.5,1731.1387971231331,0.5818176048496557,913.0,5502.700000000001,5886.049999999999,6625.57,9261.0
postgres,collection string equality multiple,exec,2950.0,846.6013559322034,583.5,519.7636194854176,0.6139413973807062,213.0,1624.0,1785.5499999999997,2100.5299999999993,2537.0
mongo,collection string equality multiple,total,2950.0,3377.3413559322034,2107.5,2896.5146181134533,0.8576315843898362,416.0,7555.5,8113.0,8797.51,12274.0
neo4j,collection string equality multiple,total,2944.0,2984.634171195652,2374.0,1734.0221419151037,0.5809831431436202,919.0,5514.400000000001,5903.499999999999,6638.57,9271.0
postgres,collection string equality multiple,total,2949.0,876.2438114615123,617.0,525.1607545122777,0.5993317700427999,237.0,1660.2000000000003,1814.0,2132.2799999999997,2583.0
mongo,collection string in list,build,2931.0,32.66939611054248,32.0,13.331282270399837,0.40806638192181965,13.0,52.0,56.0,66.69999999999982,76.0
neo4j,collection string in list,build,2910.0,10.44192439862543,10.0,2.6443662410033455,0.2532451050259901,4.0,14.0,15.0,16.0,18.0
postgres,collection string in list,build,2921.0,31.328996918863403,27.0,10.430015201806851,0.3329189003024501,17.0,49.0,52.0,57.0,64.0
mongo,collection string in list,exec,2950.0,3920.094915254237,2284.5,3528.1269721066997,0.9000105988193614,531.0,9277.099999999999,9745.099999999999,10583.059999999998,14220.0
neo4j,collection string in list,exec,2949.0,3669.0657850118682,2697.0,2465.964524832683,0.6720960237088544,959.0,7374.6,7834.799999999999,8660.92,11550.0
postgres,collection string in list,exec,2948.0,1022.373473541384,670.0,656.6915172523767,0.6423205748655361,285.0,2012.3000000000002,2154.65,2405.0600000000004,2817.0
mongo,collection string in list,total,2950.0,3953.6352542372883,2314.5,3539.2763256494495,0.8951954588770545,549.0,9328.699999999999,9789.0,10633.51,14290.0
neo4j,collection string in list,total,2949.0,3680.339437097321,2706.0,2467.5075383002054,0.6704565110022367,968.0,7387.0,7849.6,8674.439999999999,11560.0
postgres,collection string in list,total,2948.0,1054.8018995929444,707.5,662.731579416131,0.6282995694944082,305.0,2057.6000000000004,2193.0,2442.180000000001,2858.0
mongo,connection all,build,790.0,1372.360759493671,1353.5,66.94153270157757,0.048778378599425624,1271.0,1461.1,1532.6499999999999,1605.1000000000001,1641.0
neo4j,connection all,build,900.0,15.25,14.0,2.838388911495961,0.18612386304891548,10.0,20.0,21.0,23.0,23.0
postgres,connection all,build,937.0,93.66382070437567,102.0,21.38123387184071,0.22827633670128353,60.0,117.0,127.0,146.64,164.0
mongo,connection all,exec,932.0,1220.9731759656652,1192.5,156.04070198523954,0.1278002703555115,950.0,1456.9,1517.8999999999999,1608.69,1684.0
neo4j,connection all,exec,890.0,2979.7696629213483,2894.5,396.88061205604765,0.13319170840438327,2173.0,3585.0,3800.6499999999996,4027.1000000000004,4098.0
postgres,connection all,exec,931.0,1314.265306122449,1298.0,188.13189570654248,0.14314605645461237,1009.0,1593.0,1660.0,1755.6000000000004,1822.0
mongo,connection all,total,912.0,2670.9813596491226,2607.0,265.3166463181627,0.09933302056178199,2255.0,3047.2999999999997,3262.35,3424.45,3481.0
neo4j,connection all,total,890.0,2996.625842696629,2911.0,397.1392419657513,0.13252880500035008,2188.0,3601.3,3815.6499999999996,4041.54,4117.0
postgres,connection all,total,930.0,1409.5354838709677,1388.5,195.9989217283016,0.13905213736800387,1072.0,1696.1,1781.1,1883.5500000000002,1960.0
mongo,connection all only,build,838.0,879.0369928400954,863.0,42.479060175941406,0.04832454210908132,826.0,950.3000000000001,979.8999999999999,1014.63,1023.0
neo4j,connection all only,build,875.0,12.56,13.0,1.6972180764665066,0.1351288277441486,9.0,14.600000000000023,15.0,17.0,17.0
postgres,connection all only,build,932.0,50.57188841201717,45.0,14.82226181103406,0.29309290747212663,33.0,78.0,82.0,88.68999999999994,94.0
mongo,connection all only,exec,945.0,1295.931216931217,1309.0,195.0478986399948,0.15050790974992556,967.0,1504.0,1579.1999999999998,1805.0,1896.0
neo4j,connection all only,exec,944.0,2645.2521186440677,2661.0,376.1744620124737,0.14220741356226466,1649.0,3135.7,3246.85,3507.0,3647.0
postgres,connection all only,exec,950.0,801.9894736842106,703.0,224.21860544840484,0.27957799049204557,575.0,1147.4,1236.0,1363.53,1473.0
mongo,connection all only,total,934.0,2203.095289079229,2185.0,233.63220451690674,0.106047253459723,1814.0,2524.7,2604.35,2789.67,2918.0
neo4j,connection all only,total,944.0,2658.9957627118642,2674.0,375.97918251842424,0.14139894007765152,1663.0,3148.7,3260.0,3520.0,3660.0
postgres,connection all only,total,950.0,855.4336842105263,765.0,227.8584759454301,0.26636603181662066,612.0,1206.3000000000002,1288.55,1415.59,1510.0
mongo,connection equality,build,2949.0,754.5717192268565,581.0,547.9442498807729,0.7261658977124179,161.0,1492.0,1559.0,1932.04,2702.0
neo4j,connection equality,build,2766.0,9.819233550253074,9.0,1.7214335225501234,0.1753124124953476,6.0,13.0,13.0,14.0,14.0
postgres,connection equality,build,2666.0,45.48499624906226,42.0,10.499207507839287,0.23082792950776032,30.0,67.0,70.0,73.0,74.0
mongo,connection equality,exec,2949.0,4323.022380467955,2691.0,3779.816026502774,0.8743456993376979,597.0,9737.0,9899.2,10462.08,15343.0
neo4j,connection equality,exec,2946.0,3356.5957230142567,2795.0,1949.4603224735067,0.5807849629036862,899.0,6036.0,6268.5,7134.050000000002,11457.0
postgres,connection equality,exec,2950.0,2043.8742372881356,1544.5,1326.4727633757245,0.6489992090392618,542.0,3928.2,4064.0,4416.51,6738.0
mongo,connection equality,total,2950.0,5085.249830508475,3267.5,4323.151960213791,0.8501356087320333,776.0,11215.1,11387.65,12068.669999999996,23447.0
neo4j,connection equality,total,2946.0,3367.2980312287846,2807.5,1949.720900868391,0.5790164347754228,908.0,6046.0,6277.5,7147.600000000002,11467.0
postgres,connection equality,total,2950.0,2094.6783050847457,1601.5,1327.3929534246695,0.6336977617052115,577.0,3983.0,4125.549999999999,4463.549999999999,6778.0
mongo,connection filter near node and edge,build,2946.0,272.6914460285132,290.0,106.60728516889999,0.39094473523659007,126.0,411.0,429.0,489.8500000000013,624.0
neo4j,connection filter near node and edge,build,2907.0,14.848985208118336,15.0,2.6743861981669013,0.18010565440557805,8.0,18.0,19.0,21.940000000000055,23.0
postgres,connection filter near node and edge,build,2926.0,58.38414217361586,47.0,20.454880296167687,0.3503499329551059,33.0,91.0,96.0,109.0,124.0
mongo,connection filter near node and edge,exec,2950.0,5462.646440677966,3331.0,4890.559538915258,0.8952729399613666,681.0,12205.1,12857.55,14753.649999999996,17365.0
neo4j,connection filter near node and edge,exec,2950.0,5700.694237288136,4050.0,4477.645096942698,0.785456105969428,961.0,11640.1,12549.099999999995,15584.55,23413.0
postgres,connection filter near node and edge,exec,2949.0,1532.5334011529333,1389.0,728.7131726860222,0.47549578504312356,456.0,2547.4000000000005,2685.0,2900.56,3708.0
mongo,connection filter near node and edge,total,2950.0,5737.19186440678,3635.0,4959.942078421578,0.8645243519208036,823.0,12551.699999999999,13252.849999999993,15062.179999999997,17726.0
neo4j,connection filter near node and edge,total,2950.0,5716.380338983051,4063.0,4477.10958602265,0.7832070856956189,976.0,11653.1,12562.799999999996,15600.51,23427.0
postgres,connection filter near node and edge,total,2949.0,1592.4554086130893,1457.0,731.6661552578058,0.45945786067255273,497.0,2610.2000000000003,2751.6,2972.0,3804.0
mongo,connection filter on edge property,build,2949.0,300.2227873855544,335.0,117.05345099419252,0.38988862908620336,133.0,440.0,457.0,514.52,734.0
neo4j,connection filter on edge property,build,2793.0,14.074471894020766,15.0,2.452449644167841,0.1742480757100173,9.0,17.0,18.0,20.0,20.0
postgres,connection filter on edge property,build,2913.0,58.51973910058359,49.0,20.13086576690915,0.34400129044164507,33.0,89.0,95.0,112.88000000000011,122.0
mongo,connection filter on edge property,exec,2950.0,5389.296610169492,3315.0,4800.686233353615,0.8907815955601365,669.0,12039.2,12523.499999999993,14086.809999999992,17925.0
neo4j,connection filter on edge property,exec,2949.0,5333.331298745337,3764.0,4174.666981629047,0.7827503576631616,892.0,11022.0,12044.0,14918.08,22631.0
postgres,connection filter on edge property,exec,2950.0,1487.4688135593221,1381.5,747.8726344270153,0.5027820601075004,456.0,2535.1,2670.5499999999997,2881.589999999998,3875.0
mongo,connection filter on edge property,total,2950.0,5691.2233898305085,3684.5,4858.752151800921,0.8537271899189359,818.0,12422.2,12841.199999999999,14429.059999999998,18304.0
neo4j,connection filter on edge property,total,2948.0,5342.459633649933,3776.0,4162.33453352613,0.7791045359162501,907.0,11031.100000000002,12051.65,14902.450000000013,22175.0
postgres,connection filter on edge property,total,2950.0,1548.0596610169491,1447.5,748.6742217877559,0.48362103905991444,510.0,2595.0,2732.0,2957.0999999999976,3949.0
mongo,connection filter on far node,build,2949.0,702.636486944727,771.0,363.7570807705614,0.5177030904732626,197.0,1068.0,1156.1999999999998,1504.04,2141.0
neo4j,connection filter on far node,build,2926.0,12.047846889952153,10.0,3.4286525940076595,0.2845863352452744,6.0,17.0,18.0,21.0,24.0
postgres,connection filter on far node,build,2489.0,45.00040176777822,42.0,7.581788755883358,0.16848269033260432,35.0,54.0,67.0,70.0,71.0
mongo,connection filter on far node,exec,2950.0,5949.970169491526,3815.5,5270.484578855746,0.8858001685252402,673.0,13423.0,13806.55,14805.359999999991,16206.0
neo4j,connection filter on far node,exec,2944.0,2188.3067255434785,2298.0,755.9224503502583,0.3454371553706762,848.0,3129.0,3305.0,3635.5600000000013,4191.0
postgres,connection filter on far node,exec,2950.0,1742.3128813559322,1298.0,1028.8356484522267,0.5904999380200581,507.0,3204.1,3330.0,3579.0199999999995,5668.0
mongo,connection filter on far node,total,2950.0,6654.16,4606.0,5577.293447259128,0.8381664172877009,917.0,14504.2,14936.0,15877.039999999999,18517.0
neo4j,connection filter on far node,total,2944.0,2201.094429347826,2308.5,753.5864512450102,0.3423689784487321,864.0,3141.100000000001,3315.85,3645.5600000000013,4214.0
postgres,connection filter on far node,total,2950.0,1794.7528813559322,1350.5,1028.822141379605,0.5732388854572179,547.0,3260.2,3376.5499999999997,3622.5299999999993,5755.0
mongo,connection get one by id,build,2915.0,67.79759862778731,64.0,15.359058583560088,0.22654281116772584,32.0,90.0,95.0,105.0,114.0
neo4j,connection get one by id,build,2908.0,11.974896836313617,12.0,3.0251308067623004,0.2526227029855202,5.0,16.0,18.0,20.0,21.0
postgres,connection get one by id,build,2680.0,41.281716417910445,40.0,5.367714307651765,0.13002643236323705,30.0,49.0,52.0,57.0,59.0
mongo,connection get one by id,exec,2929.0,597.2782519631273,580.0,107.65778264554976,0.18024728389440162,321.0,741.0,794.0,875.7199999999998,937.0
neo4j,connection get one by id,exec,2936.0,1180.1716621253406,1130.0,252.94945221777112,0.21433276220362807,691.0,1551.5,1645.0,1791.0,1939.0
postgres,connection get one by id,exec,2950.0,1195.277627118644,824.5,675.8902070089617,0.5654671280330695,394.0,2268.0,2380.0,2646.549999999999,3443.0
mongo,connection get one by id,total,2931.0,666.6533606277721,650.0,117.38072272033162,0.17607459836367867,374.0,825.0,876.0,976.0,1045.0
neo4j,connection get one by id,total,2937.0,1193.1021450459652,1142.0,253.37263308754024,0.21236457761776872,705.0,1564.0,1658.1999999999998,1804.6399999999999,1970.0
